Year,Mileage_Km,Engine_CC,Power_BHP,Previous_Owners,Accidents_Reported,Service_Score,Encoded_Condition,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,City_Bengaluru,City_Chandigarh,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Lucknow,City_Mumbai,City_Pune,Seller_Type_Dealer,Seller_Type_Individual,Resale_Price_Lakh
-0.4863912137411916,-0.2260009432407514,-0.3058735569037394,0.23642973598243058,-0.7343793195893167,-0.4426341938318415,-0.4541049754055279,0.6759029276646698,1.5534906930308057,-0.2494807886399571,-1.1895773785772161,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,4.26
0.7254448029765217,0.05510258102759905,-0.5697235116414425,-0.31237421891134104,-0.7343793195893167,1.477948070930047,-0.6146724805212946,-0.34192736340683294,1.5534906930308057,-0.2494807886399571,-1.1895773785772161,-1.2909944487358056,-0.3846843677357699,-0.30662207033593325,2.7446918466985206,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,5.3
-1.3952682262794767,0.9703397683442043,-0.14580458436286617,0.33695323267089333,-0.7343793195893167,-0.4426341938318415,-0.5343887279634113,-0.34192736340683294,-0.6437116131343118,-0.2494807886399571,0.8406346808612328,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,3.435112807463534,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,1.23
1.02840380715595,-0.19853072256184678,0.3291253341649995,0.33151953014719293,0.43332941218003157,-0.4426341938318415,0.18816504505753917,-0.34192736340683294,1.5534906930308057,-0.2494807886399571,-1.1895773785772161,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,1.4309504001254019,-1.039856150151611,7.09
-1.0923092221000483,0.6055402781358151,0.5718672925236864,-0.4047471618142532,0.43332941218003157,-0.4426341938318415,0.10788129249965579,0.6759029276646698,-0.6437116131343118,-0.2494807886399571,0.8406346808612328,-1.2909944487358056,-0.3846843677357699,-0.30662207033593325,2.7446918466985206,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,2.69
1.3313628113353784,-0.5412028240031918,-0.18977957681915003,-1.0703757209675893,0.43332941218003157,-0.4426341938318415,1.5529888385415567,-2.3775879455498385,1.5534906930308057,-0.2494807886399571,-1.1895773785772161,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,2.43288284118223,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,-1.039856150151611,5.71
0.7254448029765217,0.08506780340119316,-1.1836144063311653,-1.6653661473128165,-0.7343793195893167,-0.4426341938318415,0.5093000552890727,0.6759029276646698,-0.6437116131343118,-0.2494807886399571,0.8406346808612328,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,2.853569193634026,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,5.02
0.7254448029765217,-0.2480275238585153,0.45753231213734835,-0.7144682056651931,-0.7343793195893167,-0.4426341938318415,-0.8555237381949448,1.6937332187361724,1.5534906930308057,-0.2494807886399571,-1.1895773785772161,0.7745966692414834,-0.3846843677357699,3.261343839027654,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,-0.6988362419217079,0.9616714772078809,6.0
0.4224857987970934,-0.6960693433351814,0.045926382746531456,-0.22543497853212932,-0.7343793195893167,-0.4426341938318415,0.7501513129627229,-0.34192736340683294,-0.6437116131343118,-0.2494807886399571,0.8406346808612328,0.7745966692414834,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,2.853569193634026,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,-0.2989342772712082,1.4309504001254019,-1.039856150151611,5.27
0.7254448029765217,-1.1727658792447968,-1.2346253975804544,-0.6954502468322405,0.43332941218003157,3.3985303356919356,1.39242133342579,0.6759029276646698,-0.6437116131343118,-0.2494807886399571,0.8406346808612328,-1.2909944487358056,-0.3846843677357699,-0.30662207033593325,-0.3643396256679452,-0.35043832202523123,-0.291111254869791,-0.291111254869791,-0.4110350005650343,-0.26670153189093365,3.3452169123206628,-0.6988362419217079,0.9616714772078809,5.77
